# time = 2.103438e+01 s
# int time = 500.000000 us
# N V wl(nm) I(wl) E(eV) I(E)
0	4070	199.418634	-278.864929	6.217282	-8944.684229
1	3135	199.895625	-1210.548463	6.202446	-39015.884761
2	3135	200.372588	-1210.548463	6.187682	-39199.566833
3	3138	200.849524	-1207.559924	6.172989	-39290.364189
4	3986	201.326432	-362.591356	6.158366	-11854.087382
5	3933	201.803313	-415.415923	6.143813	-13644.548017
6	4289	202.280167	-60.550884	6.129330	-1998.297160
7	4012	202.756993	-336.676627	6.114916	-11163.778805
8	4028	203.233792	-320.728838	6.100570	-10684.331056
9	4103	203.710564	-245.970862	6.086292	-8232.695479
10	4061	204.187308	-287.835885	6.072081	-9679.380585
11	4075	204.664024	-273.881036	6.057938	-9252.553227
12	4182	205.140714	-167.220816	6.043861	-5675.769277
13	4196	205.617376	-153.264565	6.029850	-5226.442283
14	4199	206.094010	-150.273918	6.015905	-5147.912310
15	4080	206.570617	-268.897123	6.002024	-9254.529523
16	4108	207.047197	-240.986835	5.988209	-8332.541373
17	4133	207.523749	-216.066393	5.974458	-7504.829493
18	4240	208.000274	-109.400968	5.960771	-3817.521794
19	4302	208.476772	-47.590301	5.947146	-1668.326087
20	4189	208.953242	-160.242712	5.933585	-5642.826898
21	4321	209.429684	-28.647638	5.920087	-1013.445255
22	4348	209.906100	-1.728555	5.906650	-61.430360
23	4240	210.382488	-109.400968	5.893275	-3905.384126
24	4236	210.858848	-113.388637	5.879961	-4066.227091
25	4183	211.335181	-166.223947	5.866708	-5988.122653
26	4352	211.811487	2.259514	5.853516	81.760150
27	4253	212.287765	-96.440947	5.840383	-3505.534398
28	4248	212.764016	-101.425588	5.827310	-3703.063751
29	4294	213.240239	-55.566063	5.814296	-2037.889641
30	4148	213.716435	-201.113879	5.801341	-7409.110367
31	4344	214.192604	-5.716609	5.788444	-211.529308
32	4406	214.668745	56.099888	5.775605	2085.155241
33	4380	215.144858	30.176407	5.762824	1126.532057
34	4445	215.620945	94.986298	5.750100	3561.826304
35	4442	216.097004	91.994985	5.737432	3465.033006
36	4451	216.573035	100.968951	5.724821	3819.602141
37	4510	217.049039	159.800217	5.712266	6071.984248
38	4368	217.525015	18.211936	5.699767	695.069336
39	4536	218.000965	185.726938	5.687323	7119.042349
40	4286	218.476886	-63.541767	5.674934	-2446.337379
41	4306	218.952781	-43.602399	5.662599	-1685.908400
42	4254	219.428647	-95.444017	5.650319	-3706.588762
43	4315	219.904487	-34.629567	5.638093	-1350.613872
44	4361	220.380299	11.232723	5.625920	440.010541
45	4357	220.856083	7.244621	5.613800	285.025347
46	4321	221.331840	-28.647638	5.601733	-1131.887011
47	4224	221.807570	-125.351560	5.589719	-4974.227897
