# time = 1.403503e+01 s
# int time = 500.000000 us
# N V wl(nm) I(wl) E(eV) I(E)
0	4083	199.418634	-268.750332	6.217282	-8620.255226
1	3138	199.895625	-1210.403491	6.202446	-39011.212310
2	3128	200.372588	-1220.365271	6.187682	-39517.451366
3	3135	200.849524	-1213.392030	6.172989	-39480.123366
4	3951	201.326432	-400.319311	6.158366	-13087.515787
5	3897	201.803313	-454.139118	6.143813	-14916.431110
6	4283	202.280167	-69.376208	6.129330	-2289.550037
7	4002	202.756993	-349.487459	6.114916	-11588.570108
8	4035	203.233792	-316.595184	6.100570	-10546.628043
9	4073	203.710564	-278.718162	6.086292	-9328.754371
10	4040	204.187308	-311.611431	6.072081	-10478.907585
11	4081	204.664024	-270.743905	6.057938	-9146.571180
12	4179	205.140714	-173.054987	6.043861	-5873.791305
13	4195	205.617376	-157.105013	6.029850	-5357.404564
14	4176	206.094010	-176.045583	6.015905	-6030.768559
15	4115	206.570617	-236.852730	6.002024	-8151.669902
16	4120	207.047197	-231.868654	5.988209	-8017.264308
17	4162	207.523749	-190.001597	5.974458	-6599.497350
18	4203	208.000274	-149.129944	5.960771	-5203.855349
19	4266	208.476772	-86.324346	5.947146	-3026.187150
20	4201	208.953242	-151.123716	5.933585	-5321.708317
21	4283	209.429684	-69.376208	5.920087	-2454.268282
22	4363	209.906100	10.383212	5.906650	369.004510
23	4276	210.382488	-76.354884	5.893275	-2725.708532
24	4206	210.858848	-146.139279	5.879961	-5240.697064
25	4173	211.335181	-179.036171	5.866708	-6449.675705
26	4362	211.811487	9.386183	5.853516	339.637511
27	4242	212.287765	-110.250695	5.840383	-4007.505260
28	4253	212.764016	-99.284514	5.827310	-3624.892816
29	4285	213.240239	-67.382293	5.814296	-2471.250796
30	4176	213.716435	-176.045583	5.801341	-6485.584984
31	4340	214.192604	-12.548215	5.788444	-464.316411
32	4427	214.668745	74.194978	5.775605	2757.724746
33	4396	215.144858	43.285677	5.762824	1615.921397
34	4444	215.620945	91.145626	5.750100	3417.807555
35	4454	216.097004	101.116723	5.737432	3808.607453
36	4437	216.573035	84.165914	5.724821	3183.952127
37	4542	217.049039	188.866555	5.712266	7176.427973
38	4390	217.525015	37.303335	5.699767	1423.703899
39	4544	218.000965	190.860958	5.687323	7315.832899
40	4303	218.476886	-49.436894	5.674934	-1903.304354
41	4309	218.952781	-43.455030	5.662599	-1680.210299
42	4288	219.428647	-64.391413	5.650319	-2500.654268
43	4262	219.904487	-90.312106	5.638093	-3522.330617
44	4359	220.380299	6.395103	5.625920	250.510301
45	4334	220.856083	-18.530247	5.613800	-729.036115
46	4324	221.331840	-28.500228	5.601733	-1126.062757
47	4216	221.807570	-136.170340	5.589719	-5403.541080
48	4284	222.283272	-68.379251	5.577756	-2724.951677
