# time = 1.003564e+01 s
# int time = 500.000000 us
# N V wl(nm) I(wl) E(eV) I(E)
0	4071	199.418634	-276.399175	6.217282	-8865.594372
1	3135	199.895625	-1209.079486	6.202446	-38968.539755
2	3139	200.372588	-1205.094766	6.187682	-39022.967088
3	3134	200.849524	-1210.075665	6.172989	-39372.218843
4	3962	201.326432	-385.043204	6.158366	-12588.098721
5	3913	201.803313	-433.880193	6.143813	-14251.016368
6	4341	202.280167	-7.238663	6.129330	-238.889990
7	3980	202.756993	-367.102627	6.114916	-12172.667189
8	4026	203.233792	-321.253346	6.100570	-10701.803810
9	4077	203.710564	-270.418496	6.086292	-9050.962844
10	4078	204.187308	-269.421714	6.072081	-9060.146569
11	4081	204.664024	-266.431361	6.057938	-9000.880047
12	4184	205.140714	-163.758100	6.043861	-5558.238572
13	4192	205.617376	-155.783106	6.029850	-5312.326501
14	4175	206.094010	-172.729903	6.015905	-5917.183782
15	4102	206.570617	-245.498688	6.002024	-8449.234541
16	4093	207.047197	-254.469878	5.988209	-8798.741155
17	4124	207.523749	-223.568835	5.974458	-7765.418599
18	4233	208.000274	-114.910403	5.960771	-4009.772266
19	4253	208.476772	-94.971971	5.947146	-3329.338382
20	4190	208.953242	-157.776860	5.933585	-5555.993764
21	4315	209.429684	-33.160590	5.920087	-1173.096461
22	4337	209.906100	-11.226692	5.906650	-398.980575
23	4234	210.382488	-113.913489	5.893275	-4066.471641
24	4203	210.858848	-144.817401	5.879961	-5193.293208
25	4173	211.335181	-174.723628	5.866708	-6294.318790
26	4323	211.811487	-25.184678	5.853516	-911.303437
27	4234	212.287765	-113.913489	5.840383	-4140.644264
28	4225	212.764016	-122.885678	5.827310	-4486.574925
29	4298	213.240239	-50.109212	5.814296	-1837.759239
30	4152	213.716435	-195.657533	5.801341	-7208.096567
31	4314	214.192604	-34.157575	5.788444	-1263.918592
32	4430	214.668745	81.498793	5.775605	3029.197425
33	4392	215.144858	43.609989	5.762824	1628.028472
34	4464	215.620945	115.400460	5.750100	4327.323021
35	4471	216.097004	122.380353	5.737432	4609.511738
36	4426	216.573035	77.510434	5.724821	2932.178805
37	4469	217.049039	120.386093	5.712266	4574.352107
38	4358	217.525015	9.710621	5.699767	370.611624
39	4535	218.000965	186.198721	5.687323	7137.126109
40	4287	218.476886	-61.075830	5.674934	-2351.399622
